# O4 Sensitivity 0.3excess-PR-50WatBS-300K-PessimisticLaserNoise
# frequency(Hz) strain(/rtHz) LF_noise susp_thermal mirror_thermal quantum laser_noise
9.0980e+02 1.9104e-22 4.7116e-24 1.6680e-24 2.7270e-24 1.5100e-22 1.1688e-22
9.1830e+02 1.9288e-22 4.6248e-24 1.6220e-24 2.7130e-24 1.5240e-22 1.1809e-22
9.2680e+02 1.9473e-22 4.5404e-24 1.5840e-24 2.6990e-24 1.5381e-22 1.1930e-22
9.3530e+02 1.9660e-22 4.4582e-24 1.5530e-24 2.6850e-24 1.5524e-22 1.2052e-22
9.4400e+02 1.9850e-22 4.3764e-24 1.5310e-24 2.6710e-24 1.5667e-22 1.2176e-22
9.5280e+02 2.0042e-22 4.2960e-24 1.5160e-24 2.6580e-24 1.5812e-22 1.2303e-22
9.6160e+02 2.0235e-22 4.2177e-24 1.5080e-24 2.6440e-24 1.5959e-22 1.2430e-22
9.7050e+02 2.0431e-22 4.1407e-24 1.5080e-24 2.6310e-24 1.6107e-22 1.2559e-22
9.7950e+02 2.0628e-22 4.0650e-24 1.5170e-24 2.6170e-24 1.6256e-22 1.2690e-22
9.8850e+02 2.0827e-22 3.9913e-24 1.5350e-24 2.6040e-24 1.6406e-22 1.2821e-22
9.9770e+02 2.1030e-22 3.9180e-24 1.5620e-24 2.5910e-24 1.6558e-22 1.2955e-22
1.0070e+03 2.1234e-22 3.8460e-24 1.6000e-24 2.5780e-24 1.6711e-22 1.3092e-22
1.0160e+03 2.1438e-22 3.7781e-24 1.6530e-24 2.5650e-24 1.6866e-22 1.3224e-22
1.0260e+03 2.1652e-22 3.7048e-24 1.7240e-24 2.5520e-24 1.7022e-22 1.3372e-22
1.0350e+03 2.1858e-22 3.6407e-24 1.8450e-24 2.5390e-24 1.7180e-22 1.3505e-22
1.0450e+03 2.2084e-22 3.5713e-24 6.7500e-24 2.5260e-24 1.7339e-22 1.3654e-22
1.0540e+03 2.2284e-22 3.5106e-24 2.0630e-24 2.5130e-24 1.7500e-22 1.3788e-22
1.0640e+03 2.2504e-22 3.4449e-24 2.2070e-24 2.5010e-24 1.7662e-22 1.3937e-22
1.0740e+03 2.2725e-22 3.3811e-24 2.4240e-24 2.4880e-24 1.7825e-22 1.4088e-22
1.0840e+03 2.2948e-22 3.3190e-24 2.7200e-24 2.4750e-24 1.7990e-22 1.4238e-22
1.0940e+03 2.3173e-22 3.2586e-24 3.1320e-24 2.4630e-24 1.8157e-22 1.4390e-22
1.1040e+03 2.3400e-22 3.1998e-24 3.7360e-24 2.4510e-24 1.8325e-22 1.4542e-22
1.1140e+03 2.3629e-22 3.1426e-24 4.6960e-24 2.4380e-24 1.8495e-22 1.4694e-22
1.1250e+03 2.3872e-22 3.0815e-24 6.4380e-24 2.4260e-24 1.8666e-22 1.4862e-22
1.1350e+03 2.4117e-22 3.0274e-24 1.0530e-23 2.4140e-24 1.8839e-22 1.5016e-22
1.1460e+03 2.4536e-22 2.9696e-24 3.1240e-23 2.4020e-24 1.9013e-22 1.5186e-22
1.1560e+03 2.4753e-22 2.9184e-24 3.0020e-23 2.3900e-24 1.9189e-22 1.5340e-22
1.1670e+03 2.4836e-22 2.8637e-24 9.9180e-24 2.3780e-24 1.9367e-22 1.5511e-22
1.1780e+03 2.5070e-22 2.8104e-24 5.8710e-24 2.3660e-24 1.9546e-22 1.5683e-22
1.1890e+03 2.5315e-22 2.7587e-24 4.1390e-24 2.3540e-24 1.9727e-22 1.5855e-22
1.2000e+03 2.5565e-22 2.7083e-24 3.1800e-24 2.3420e-24 1.9910e-22 1.6028e-22
1.2110e+03 2.5816e-22 2.6594e-24 2.5730e-24 2.3300e-24 2.0094e-22 1.6202e-22
1.2220e+03 2.6070e-22 2.6117e-24 2.1560e-24 2.3190e-24 2.0281e-22 1.6377e-22
1.2330e+03 2.6326e-22 2.5653e-24 1.8530e-24 2.3070e-24 2.0468e-22 1.6552e-22
1.2450e+03 2.6594e-22 2.5161e-24 1.6240e-24 2.2960e-24 2.0658e-22 1.6744e-22
1.2560e+03 2.6854e-22 2.4722e-24 1.4450e-24 2.2840e-24 2.0849e-22 1.6921e-22
1.2680e+03 2.7126e-22 2.4256e-24 1.3030e-24 2.2730e-24 2.1042e-22 1.7114e-22
1.2800e+03 2.7399e-22 2.3804e-24 1.1870e-24 2.2620e-24 2.1237e-22 1.7309e-22
1.2920e+03 2.7675e-22 2.3364e-24 1.0920e-24 2.2500e-24 2.1434e-22 1.7504e-22
1.3040e+03 2.7953e-22 2.2936e-24 1.0140e-24 2.2390e-24 2.1632e-22 1.7701e-22
1.3160e+03 2.8233e-22 2.2519e-24 9.4780e-25 2.2280e-24 2.1833e-22 1.7898e-22
1.3280e+03 2.8515e-22 2.2114e-24 8.9280e-25 2.2170e-24 2.2035e-22 1.8096e-22
1.3400e+03 2.8799e-22 2.1720e-24 8.4670e-25 2.2060e-24 2.2239e-22 1.8295e-22
1.3520e+03 2.9085e-22 2.1336e-24 8.0840e-25 2.1950e-24 2.2445e-22 1.8495e-22
1.3650e+03 2.9384e-22 2.0931e-24 7.7690e-25 2.1840e-24 2.2653e-22 1.8713e-22
1.3780e+03 2.9685e-22 2.0538e-24 7.5130e-25 2.1730e-24 2.2862e-22 1.8931e-22
1.3900e+03 2.9977e-22 2.0185e-24 7.3130e-25 2.1630e-24 2.3074e-22 1.9134e-22
1.4030e+03 3.0283e-22 1.9813e-24 7.1650e-25 2.1520e-24 2.3288e-22 1.9355e-22
1.4160e+03 3.0590e-22 1.9451e-24 7.0660e-25 2.1410e-24 2.3504e-22 1.9577e-22
1.4290e+03 3.0900e-22 1.9099e-24 7.0170e-25 2.1310e-24 2.3721e-22 1.9800e-22
1.4430e+03 3.1224e-22 1.8730e-24 7.0190e-25 2.1200e-24 2.3941e-22 2.0041e-22
1.4560e+03 3.1538e-22 1.8397e-24 7.0730e-25 2.1100e-24 2.4163e-22 2.0267e-22
1.4690e+03 3.1855e-22 1.8073e-24 7.1860e-25 2.0990e-24 2.4386e-22 2.0493e-22
1.4830e+03 3.2186e-22 1.7733e-24 7.3630e-25 2.0890e-24 2.4612e-22 2.0739e-22
1.4970e+03 3.2519e-22 1.7403e-24 7.6160e-25 2.0790e-24 2.4840e-22 2.0985e-22
1.5110e+03 3.2855e-22 1.7082e-24 7.9590e-25 2.0690e-24 2.5070e-22 2.1233e-22
1.5250e+03 3.3193e-22 1.6770e-24 8.4160e-25 2.0580e-24 2.5302e-22 2.1482e-22
1.5390e+03 3.3534e-22 1.6466e-24 9.0190e-25 2.0480e-24 2.5537e-22 2.1733e-22
1.5530e+03 3.3877e-22 1.6170e-24 9.8190e-25 2.0380e-24 2.5773e-22 2.1984e-22
1.5670e+03 3.4223e-22 1.5883e-24 1.0900e-24 2.0280e-24 2.6012e-22 2.2238e-22
1.5820e+03 3.4583e-22 1.5583e-24 1.2400e-24 2.0180e-24 2.6253e-22 2.2511e-22
1.5970e+03 3.4947e-22 1.5292e-24 1.4590e-24 2.0080e-24 2.6496e-22 2.2785e-22
1.6110e+03 3.5301e-22 1.5027e-24 1.7990e-24 1.9980e-24 2.6741e-22 2.3042e-22
1.6260e+03 3.5670e-22 1.4751e-24 2.3940e-24 1.9890e-24 2.6989e-22 2.3320e-22
1.6410e+03 3.6043e-22 1.4483e-24 3.6790e-24 1.9790e-24 2.7239e-22 2.3599e-22
1.6570e+03 3.6437e-22 1.4204e-24 8.3970e-24 1.9690e-24 2.7491e-22 2.3898e-22
1.6720e+03 3.6890e-22 1.3951e-24 2.5070e-23 1.9600e-24 2.7746e-22 2.4181e-22
1.6870e+03 3.7188e-22 1.3704e-24 4.8940e-24 1.9500e-24 2.8003e-22 2.4465e-22
1.7030e+03 3.7582e-22 1.3447e-24 2.6780e-24 1.9400e-24 2.8262e-22 2.4770e-22
1.7190e+03 3.7980e-22 1.3198e-24 1.8310e-24 1.9310e-24 2.8524e-22 2.5076e-22
1.7350e+03 3.8382e-22 1.2956e-24 1.3860e-24 1.9220e-24 2.8788e-22 2.5385e-22
1.7510e+03 3.8788e-22 1.2720e-24 1.1130e-24 1.9120e-24 2.9055e-22 2.5695e-22
1.7670e+03 3.9196e-22 1.2491e-24 9.2890e-25 1.9030e-24 2.9324e-22 2.6007e-22
1.7830e+03 3.9608e-22 1.2268e-24 7.9780e-25 1.8940e-24 2.9595e-22 2.6321e-22
1.8000e+03 4.0036e-22 1.2037e-24 7.0020e-25 1.8840e-24 2.9869e-22 2.6657e-22
1.8170e+03 4.0467e-22 1.1813e-24 6.2530e-25 1.8750e-24 3.0146e-22 2.6995e-22
1.8330e+03 4.0889e-22 1.1608e-24 5.6680e-25 1.8660e-24 3.0425e-22 2.7315e-22
1.8500e+03 4.1327e-22 1.1395e-24 5.2030e-25 1.8570e-24 3.0707e-22 2.7658e-22
1.8680e+03 4.1782e-22 1.1177e-24 4.8330e-25 1.8480e-24 3.0991e-22 2.8022e-22
1.8850e+03 4.2228e-22 1.0976e-24 4.5380e-25 1.8390e-24 3.1278e-22 2.8369e-22
1.9020e+03 4.2677e-22 1.0781e-24 4.3060e-25 1.8300e-24 3.1568e-22 2.8718e-22
1.9200e+03 4.3144e-22 1.0579e-24 4.1330e-25 1.8210e-24 3.1860e-22 2.9090e-22
1.9380e+03 4.3614e-22 1.0384e-24 4.0160e-25 1.8120e-24 3.2156e-22 2.9465e-22
1.9560e+03 4.4088e-22 1.0194e-24 3.9700e-25 1.8030e-24 3.2453e-22 2.9841e-22
1.9740e+03 4.4566e-22 1.0009e-24 4.0540e-25 1.7950e-24 3.2754e-22 3.0221e-22
1.9920e+03 4.5048e-22 9.8285e-25 4.7090e-25 1.7860e-24 3.3057e-22 3.0603e-22
2.0100e+03 4.5534e-22 9.6532e-25 1.1210e-24 1.7770e-24 3.3363e-22 3.0987e-22
2.0290e+03 4.6039e-22 9.4733e-25 3.4830e-25 1.7690e-24 3.3672e-22 3.1396e-22
2.0480e+03 4.6548e-22 9.2983e-25 3.5140e-25 1.7600e-24 3.3984e-22 3.1807e-22
2.0670e+03 4.7061e-22 9.1282e-25 3.6450e-25 1.7520e-24 3.4299e-22 3.2222e-22
2.0860e+03 4.7578e-22 8.9626e-25 3.8210e-25 1.7430e-24 3.4617e-22 3.2639e-22
2.1050e+03 4.8099e-22 8.8016e-25 4.0540e-25 1.7350e-24 3.4937e-22 3.3059e-22
2.1250e+03 4.8641e-22 8.6367e-25 4.3650e-25 1.7260e-24 3.5261e-22 3.3504e-22
2.1450e+03 4.9186e-22 8.4764e-25 4.7860e-25 1.7180e-24 3.5587e-22 3.3953e-22
2.1640e+03 4.9721e-22 8.3282e-25 5.3690e-25 1.7100e-24 3.5917e-22 3.4382e-22
2.1840e+03 5.0276e-22 8.1763e-25 6.2050e-25 1.7010e-24 3.6250e-22 3.4837e-22
2.2050e+03 5.0852e-22 8.0213e-25 7.4750e-25 1.6930e-24 3.6585e-22 3.5318e-22
2.2250e+03 5.1416e-22 7.8778e-25 9.5870e-25 1.6850e-24 3.6924e-22 3.5779e-22
2.2460e+03 5.2001e-22 7.7312e-25 1.3710e-24 1.6770e-24 3.7266e-22 3.6267e-22
2.2660e+03 5.2576e-22 7.5953e-25 2.5090e-24 1.6690e-24 3.7611e-22 3.6735e-22
2.2870e+03 5.3204e-22 7.4565e-25 1.8850e-23 1.6610e-24 3.7960e-22 3.7231e-22
2.3090e+03 5.3789e-22 7.3150e-25 3.2820e-24 1.6530e-24 3.8311e-22 3.7753e-22
2.3300e+03 5.4393e-22 7.1838e-25 1.4880e-24 1.6450e-24 3.8666e-22 3.8256e-22
2.3520e+03 5.5021e-22 7.0500e-25 9.5540e-25 1.6370e-24 3.9024e-22 3.8786e-22
2.3730e+03 5.5637e-22 6.9258e-25 7.0160e-25 1.6290e-24 3.9386e-22 3.9296e-22
2.3950e+03 5.6276e-22 6.7991e-25 5.5410e-25 1.6210e-24 3.9750e-22 3.9835e-22
2.4180e+03 5.6937e-22 6.6704e-25 4.5840e-25 1.6130e-24 4.0119e-22 4.0402e-22
2.4400e+03 5.7587e-22 6.5507e-25 3.9180e-25 1.6060e-24 4.0490e-22 4.0949e-22
2.4630e+03 5.8260e-22 6.4289e-25 3.4340e-25 1.5980e-24 4.0865e-22 4.1525e-22
2.4850e+03 5.8922e-22 6.3156e-25 3.0700e-25 1.5900e-24 4.1244e-22 4.2080e-22
2.5080e+03 5.9607e-22 6.2003e-25 2.7910e-25 1.5830e-24 4.1626e-22 4.2664e-22
2.5320e+03 6.0316e-22 6.0833e-25 2.5750e-25 1.5750e-24 4.2011e-22 4.3279e-22
2.5550e+03 6.1014e-22 5.9742e-25 2.4080e-25 1.5680e-24 4.2400e-22 4.3873e-22
2.5790e+03 6.1736e-22 5.8636e-25 2.2790e-25 1.5600e-24 4.2793e-22 4.4497e-22
2.6030e+03 6.2464e-22 5.7559e-25 2.1840e-25 1.5530e-24 4.3189e-22 4.5127e-22
2.6270e+03 6.3199e-22 5.6512e-25 2.1170e-25 1.5450e-24 4.3589e-22 4.5761e-22
2.6510e+03 6.3941e-22 5.5494e-25 2.0760e-25 1.5380e-24 4.3993e-22 4.6401e-22
2.6760e+03 6.4708e-22 5.4462e-25 2.0610e-25 1.5300e-24 4.4401e-22 4.7072e-22
2.7000e+03 6.5463e-22 5.3498e-25 2.0710e-25 1.5230e-24 4.4812e-22 4.7721e-22
2.7250e+03 6.6245e-22 5.2521e-25 2.1100e-25 1.5160e-24 4.5227e-22 4.8403e-22
2.7510e+03 6.7053e-22 5.1533e-25 2.1810e-25 1.5080e-24 4.5646e-22 4.9118e-22
2.7760e+03 6.7849e-22 5.0609e-25 2.2910e-25 1.5010e-24 4.6068e-22 4.9811e-22
2.8020e+03 6.8672e-22 4.9674e-25 2.4510e-25 1.4940e-24 4.6495e-22 5.0538e-22
2.8280e+03 6.9503e-22 4.8765e-25 2.6800e-25 1.4870e-24 4.6926e-22 5.1270e-22
2.8540e+03 7.0341e-22 4.7880e-25 3.0100e-25 1.4800e-24 4.7360e-22 5.2008e-22
2.8800e+03 7.1187e-22 4.7020e-25 3.5020e-25 1.4730e-24 4.7799e-22 5.2753e-22
2.9070e+03 7.2062e-22 4.6150e-25 4.2810e-25 1.4660e-24 4.8242e-22 5.3532e-22
2.9340e+03 7.2945e-22 4.5305e-25 5.6510e-25 1.4590e-24 4.8689e-22 5.4317e-22
2.9610e+03 7.3836e-22 4.4482e-25 8.6130e-25 1.4520e-24 4.9140e-22 5.5109e-22
2.9890e+03 7.4758e-22 4.3653e-25 1.9350e-24 1.4450e-24 4.9595e-22 5.5938e-22
3.0160e+03 7.5668e-22 4.2875e-25 6.3770e-24 1.4380e-24 5.0054e-22 5.6743e-22
3.0440e+03 7.6603e-22 4.2090e-25 1.1720e-24 1.4310e-24 5.0518e-22 5.7585e-22
3.0720e+03 7.7550e-22 4.1326e-25 6.3900e-25 1.4240e-24 5.0986e-22 5.8434e-22
3.1010e+03 7.8529e-22 4.0557e-25 4.3770e-25 1.4180e-24 5.1458e-22 5.9321e-22
3.1300e+03 7.9517e-22 3.9809e-25 3.3280e-25 1.4110e-24 5.1934e-22 6.0215e-22
3.1590e+03 8.0515e-22 3.9081e-25 2.6910e-25 1.4040e-24 5.2415e-22 6.1116e-22
3.1880e+03 8.1521e-22 3.8373e-25 2.2690e-25 1.3970e-24 5.2901e-22 6.2026e-22
3.2170e+03 8.2537e-22 3.7684e-25 1.9720e-25 1.3910e-24 5.3391e-22 6.2943e-22
3.2470e+03 8.3587e-22 3.6991e-25 1.7560e-25 1.3840e-24 5.3885e-22 6.3899e-22
3.2770e+03 8.4646e-22 3.6317e-25 1.5950e-25 1.3780e-24 5.4384e-22 6.4863e-22
3.3080e+03 8.5740e-22 3.5640e-25 1.4750e-25 1.3710e-24 5.4888e-22 6.5869e-22
3.3380e+03 8.6820e-22 3.5002e-25 1.3870e-25 1.3640e-24 5.5396e-22 6.6850e-22
3.3690e+03 8.7935e-22 3.4361e-25 1.3240e-25 1.3580e-24 5.5910e-22 6.7872e-22
3.4000e+03 8.9060e-22 3.3737e-25 1.2830e-25 1.3520e-24 5.6427e-22 6.8903e-22
3.4320e+03 9.0222e-22 3.3111e-25 1.2610e-25 1.3450e-24 5.6950e-22 6.9977e-22
3.4640e+03 9.1396e-22 3.2502e-25 1.2600e-25 1.3390e-24 5.7477e-22 7.1060e-22
3.4960e+03 9.2580e-22 3.1910e-25 1.2790e-25 1.3320e-24 5.8010e-22 7.2152e-22
3.5280e+03 9.3775e-22 3.1333e-25 1.3220e-25 1.3260e-24 5.8547e-22 7.3253e-22
3.5610e+03 9.5009e-22 3.0755e-25 1.3930e-25 1.3200e-24 5.9089e-22 7.4399e-22
3.5940e+03 9.6255e-22 3.0193e-25 1.5010e-25 1.3140e-24 5.9637e-22 7.5555e-22
3.6270e+03 9.7513e-22 2.9646e-25 1.6630e-25 1.3070e-24 6.0189e-22 7.6721e-22
3.6610e+03 9.8811e-22 2.9098e-25 1.9070e-25 1.3010e-24 6.0746e-22 7.7932e-22
3.6950e+03 1.0012e-21 2.8565e-25 2.2920e-25 1.2950e-24 6.1309e-22 7.9154e-22
3.7290e+03 1.0144e-21 2.8047e-25 2.9580e-25 1.2890e-24 6.1877e-22 8.0387e-22
3.7630e+03 1.0278e-21 2.7542e-25 4.3280e-25 1.2830e-24 6.2450e-22 8.1630e-22
3.7980e+03 1.0416e-21 2.7037e-25 8.5770e-25 1.2770e-24 6.3028e-22 8.2922e-22
3.8330e+03 1.0558e-21 2.6545e-25 2.6480e-23 1.2710e-24 6.3612e-22 8.4224e-22
3.8690e+03 1.0698e-21 2.6054e-25 7.7840e-25 1.2650e-24 6.4201e-22 8.5575e-22
3.9050e+03 1.0843e-21 2.5575e-25 3.9090e-25 1.2590e-24 6.4796e-22 8.6939e-22
3.9410e+03 1.0989e-21 2.5110e-25 2.6040e-25 1.2530e-24 6.5396e-22 8.8314e-22
3.9770e+03 1.1137e-21 2.4658e-25 1.9560e-25 1.2470e-24 6.6002e-22 8.9702e-22
4.0140e+03 1.1289e-21 2.4205e-25 1.5730e-25 1.2410e-24 6.6613e-22 9.1140e-22
4.0510e+03 1.1443e-21 2.3765e-25 1.3250e-25 1.2350e-24 6.7230e-22 9.2592e-22
4.0890e+03 1.1601e-21 2.3325e-25 1.1550e-25 1.2290e-24 6.7853e-22 9.4095e-22
4.1270e+03 1.1761e-21 2.2898e-25 1.0340e-25 1.2230e-24 6.8481e-22 9.5612e-22
4.1650e+03 1.1922e-21 2.2482e-25 9.4660e-26 1.2180e-24 6.9116e-22 9.7143e-22
4.2040e+03 1.2088e-21 2.2067e-25 8.8490e-26 1.2120e-24 6.9756e-22 9.8728e-22
4.2430e+03 1.2256e-21 2.1663e-25 8.4320e-26 1.2060e-24 7.0402e-22 1.0033e-21
4.2820e+03 1.2426e-21 2.1270e-25 8.1860e-26 1.2000e-24 7.1054e-22 1.0194e-21
4.3220e+03 1.2601e-21 2.0878e-25 8.0970e-26 1.1950e-24 7.1712e-22 1.0361e-21
4.3620e+03 1.2777e-21 2.0497e-25 8.1660e-26 1.1890e-24 7.2376e-22 1.0529e-21
4.4020e+03 1.2955e-21 2.0126e-25 8.4100e-26 1.1830e-24 7.3047e-22 1.0699e-21
4.4430e+03 1.3138e-21 1.9757e-25 8.8650e-26 1.1780e-24 7.3723e-22 1.0875e-21
4.4840e+03 1.3324e-21 1.9397e-25 9.5980e-26 1.1720e-24 7.4406e-22 1.1052e-21
4.5250e+03 1.3511e-21 1.9047e-25 1.0740e-25 1.1670e-24 7.5095e-22 1.1231e-21
4.5670e+03 1.3703e-21 1.8698e-25 1.2530e-25 1.1610e-24 7.5791e-22 1.1416e-21
4.6100e+03 1.3901e-21 1.8351e-25 1.5520e-25 1.1560e-24 7.6493e-22 1.1607e-21
4.6520e+03 1.4097e-21 1.8021e-25 2.1180e-25 1.1500e-24 7.7201e-22 1.1795e-21
4.6950e+03 1.4299e-21 1.7693e-25 3.5120e-25 1.1450e-24 7.7916e-22 1.1990e-21
4.7390e+03 1.4507e-21 1.7366e-25 1.1750e-24 1.1400e-24 7.8638e-22 1.2191e-21
4.7830e+03 1.4717e-21 1.7048e-25 8.1100e-25 1.1340e-24 7.9366e-22 1.2393e-21
4.8270e+03 1.4929e-21 1.6738e-25 2.9670e-25 1.1290e-24 8.0101e-22 1.2598e-21
4.8720e+03 1.5147e-21 1.6430e-25 1.8100e-25 1.1240e-24 8.0843e-22 1.2809e-21
4.9170e+03 1.5367e-21 1.6131e-25 1.3060e-25 1.1180e-24 8.1592e-22 1.3021e-21
4.9620e+03 1.5589e-21 1.5840e-25 1.0290e-25 1.1130e-24 8.2348e-22 1.3236e-21
5.0080e+03 1.5817e-21 1.5550e-25 8.5640e-26 1.1080e-24 8.3110e-22 1.3458e-21
5.0550e+03 1.6052e-21 1.5262e-25 7.4210e-26 1.1030e-24 8.3880e-22 1.3686e-21
5.1020e+03 1.6289e-21 1.4982e-25 6.6370e-26 1.0970e-24 8.4657e-22 1.3917e-21
5.1490e+03 1.6529e-21 1.4710e-25 6.0980e-26 1.0920e-24 8.5441e-22 1.4149e-21
5.1970e+03 1.6775e-21 1.4440e-25 5.7390e-26 1.0870e-24 8.6232e-22 1.4389e-21
5.2450e+03 1.7024e-21 1.4177e-25 5.5270e-26 1.0820e-24 8.7031e-22 1.4631e-21
5.2930e+03 1.7275e-21 1.3921e-25 5.4450e-26 1.0770e-24 8.7837e-22 1.4875e-21
5.3420e+03 1.7533e-21 1.3666e-25 5.4910e-26 1.0720e-24 8.8651e-22 1.5126e-21
5.3920e+03 1.7798e-21 1.3414e-25 5.6790e-26 1.0670e-24 8.9472e-22 1.5385e-21
5.4420e+03 1.8065e-21 1.3169e-25 6.0410e-26 1.0620e-24 9.0301e-22 1.5646e-21
5.4920e+03 1.8335e-21 1.2930e-25 6.6440e-26 1.0570e-24 9.1137e-22 1.5910e-21
5.5430e+03 1.8613e-21 1.2693e-25 7.6200e-26 1.0520e-24 9.1981e-22 1.6181e-21
5.5940e+03 1.8893e-21 1.2463e-25 9.2510e-26 1.0470e-24 9.2833e-22 1.6455e-21
5.6460e+03 1.9181e-21 1.2234e-25 1.2270e-25 1.0420e-24 9.3693e-22 1.6737e-21
5.6980e+03 1.9471e-21 1.2012e-25 1.9200e-25 1.0370e-24 9.4561e-22 1.7021e-21
5.7510e+03 1.9769e-21 1.1792e-25 4.9150e-25 1.0320e-24 9.5437e-22 1.7313e-21
5.8040e+03 2.0071e-21 1.1577e-25 7.6950e-25 1.0270e-24 9.6320e-22 1.7608e-21
5.8580e+03 2.0380e-21 1.1365e-25 2.1160e-25 1.0230e-24 9.7213e-22 1.7912e-21
5.9130e+03 2.0697e-21 1.1154e-25 1.2240e-25 1.0180e-24 9.8113e-22 1.8223e-21
5.9670e+03 2.1012e-21 1.0953e-25 8.6510e-26 1.0130e-24 9.9022e-22 1.8532e-21
6.0230e+03 2.1341e-21 1.0751e-25 6.7540e-26 1.0080e-24 9.9939e-22 1.8856e-21
6.0780e+03 2.1667e-21 1.0557e-25 5.6100e-26 1.0040e-24 1.0086e-21 1.9176e-21
6.1350e+03 2.2007e-21 1.0362e-25 4.8710e-26 9.9890e-25 1.0180e-21 1.9511e-21
6.1910e+03 2.2346e-21 1.0175e-25 4.3820e-26 9.9430e-25 1.0274e-21 1.9844e-21
6.2490e+03 2.2698e-21 9.9872e-26 4.0640e-26 9.8960e-25 1.0369e-21 2.0191e-21
6.3070e+03 2.3054e-21 9.8044e-26 3.8760e-26 9.8500e-25 1.0465e-21 2.0541e-21
6.3650e+03 2.3413e-21 9.6265e-26 3.7980e-26 9.8040e-25 1.0562e-21 2.0895e-21
6.4240e+03 2.3781e-21 9.4505e-26 3.8270e-26 9.7580e-25 1.0660e-21 2.1258e-21
6.4840e+03 2.4159e-21 9.2764e-26 3.9730e-26 9.7120e-25 1.0759e-21 2.1631e-21
6.5440e+03 2.4540e-21 9.1071e-26 4.2660e-26 9.6670e-25 1.0859e-21 2.2007e-21
6.6040e+03 2.4925e-21 8.9423e-26 4.7710e-26 9.6210e-25 1.0959e-21 2.2387e-21
6.6650e+03 2.5320e-21 8.7794e-26 5.6230e-26 9.5760e-25 1.1061e-21 2.2776e-21
6.7270e+03 2.5724e-21 8.6183e-26 7.1550e-26 9.5320e-25 1.1163e-21 2.3175e-21
6.7890e+03 2.6132e-21 8.4616e-26 1.0380e-25 9.4870e-25 1.1266e-21 2.3578e-21
6.8520e+03 2.6550e-21 8.3067e-26 2.0540e-25 9.4430e-25 1.1371e-21 2.3992e-21
6.9160e+03 2.6978e-21 8.1537e-26 4.8900e-24 9.3990e-25 1.1476e-21 2.4415e-21
6.9800e+03 2.7410e-21 8.0049e-26 1.8320e-25 9.3550e-25 1.1582e-21 2.4843e-21
7.0440e+03 2.7847e-21 7.8601e-26 9.2980e-26 9.3110e-25 1.1690e-21 2.5275e-21
7.1100e+03 2.8300e-21 7.7148e-26 6.2680e-26 9.2670e-25 1.1798e-21 2.5724e-21
7.1760e+03 2.8758e-21 7.5736e-26 4.7830e-26 9.2240e-25 1.1907e-21 2.6177e-21
7.2420e+03 2.9220e-21 7.4361e-26 3.9280e-26 9.1810e-25 1.2017e-21 2.6635e-21
7.3090e+03 2.9693e-21 7.3004e-26 3.3970e-26 9.1380e-25 1.2129e-21 2.7103e-21
7.3770e+03 3.0178e-21 7.1665e-26 3.0590e-26 9.0950e-25 1.2241e-21 2.7583e-21
7.4450e+03 3.0667e-21 7.0362e-26 2.8520e-26 9.0530e-25 1.2355e-21 2.8068e-21
7.5140e+03 3.1167e-21 6.9075e-26 2.7480e-26 9.0110e-25 1.2469e-21 2.8564e-21
7.5840e+03 3.1679e-21 6.7806e-26 2.7340e-26 8.9690e-25 1.2584e-21 2.9072e-21
7.6540e+03 3.2196e-21 6.6571e-26 2.8140e-26 8.9270e-25 1.2701e-21 2.9585e-21
7.7250e+03 3.2725e-21 6.5353e-26 3.0080e-26 8.8850e-25 1.2819e-21 3.0109e-21
7.7960e+03 3.3259e-21 6.4168e-26 3.3640e-26 8.8440e-25 1.2937e-21 3.0639e-21
7.8690e+03 3.3812e-21 6.2983e-26 3.9900e-26 8.8020e-25 1.3057e-21 3.1189e-21
7.9410e+03 3.4363e-21 6.1846e-26 5.1590e-26 8.7610e-25 1.3178e-21 3.1736e-21
8.0150e+03 3.4934e-21 6.0710e-26 7.7820e-26 8.7210e-25 1.3300e-21 3.2303e-21
8.0890e+03 3.5510e-21 5.9604e-26 1.7670e-25 8.6800e-25 1.3423e-21 3.2876e-21
8.1640e+03 3.6100e-21 5.8514e-26 5.0630e-25 8.6390e-25 1.3548e-21 3.3461e-21
8.2400e+03 3.6702e-21 5.7439e-26 1.0180e-25 8.5990e-25 1.3673e-21 3.4060e-21
8.3160e+03 3.7311e-21 5.6394e-26 5.6670e-26 8.5590e-25 1.3800e-21 3.4665e-21
8.3930e+03 3.7932e-21 5.5364e-26 3.9700e-26 8.5190e-25 1.3928e-21 3.5283e-21
8.4710e+03 3.8568e-21 5.4349e-26 3.1070e-26 8.4790e-25 1.4057e-21 3.5915e-21
8.5490e+03 3.9209e-21 5.3362e-26 2.6070e-26 8.4400e-25 1.4187e-21 3.6553e-21
8.6290e+03 3.9872e-21 5.2377e-26 2.3020e-26 8.4010e-25 1.4318e-21 3.7213e-21
8.7080e+03 4.0534e-21 5.1431e-26 2.1210e-26 8.3610e-25 1.4451e-21 3.7871e-21
8.7890e+03 4.1218e-21 5.0488e-26 2.0310e-26 8.3230e-25 1.4585e-21 3.8552e-21
8.8700e+03 4.1909e-21 4.9570e-26 2.0190e-26 8.2840e-25 1.4720e-21 3.9239e-21
